Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return,Return_Probability,Risk_Level
ORD00008067,PROD00008067,USER00008067,2023-10-10,2024-12-31,Toys,295.2,4,Wrong item,Returned,448.0,33,Female,City10,Debit Card,Next-Day,30.55,1,0.5133421265400868,High
ORD00008069,PROD00008069,USER00008069,2024-05-04,,Electronics,104.03,5,No Return,Not Returned,0.0,36,Male,City31,PayPal,Next-Day,21.14,0,0.5219724909670949,High
ORD00008071,PROD00008071,USER00008071,2024-10-08,,Electronics,42.5,3,No Return,Not Returned,0.0,30,Female,City18,Debit Card,Standard,17.2,0,0.5233663941454203,High
ORD00008076,PROD00008076,USER00008076,2023-05-10,,Home,167.97,5,No Return,Not Returned,0.0,44,Female,City73,Debit Card,Express,28.69,0,0.5149371898266464,High
ORD00008077,PROD00008077,USER00008077,2024-06-17,,Clothing,8.25,5,No Return,Not Returned,0.0,47,Female,City60,Gift Card,Standard,21.75,0,0.5184584181823003,High
ORD00008081,PROD00008081,USER00008081,2024-11-30,2023-07-24,Books,239.82,5,Changed mind,Returned,-495.0,25,Female,City88,Debit Card,Next-Day,40.47,1,0.526226355727911,High
ORD00008082,PROD00008082,USER00008082,2023-12-27,2024-04-08,Home,218.86,1,Not as described,Returned,103.0,18,Male,City33,Gift Card,Next-Day,12.9,1,0.5200226215956696,High
ORD00008083,PROD00008083,USER00008083,2023-12-02,,Toys,325.64,3,No Return,Not Returned,0.0,19,Male,City82,Debit Card,Next-Day,32.66,0,0.5206015855507681,High
ORD00008084,PROD00008084,USER00008084,2024-11-04,,Electronics,206.05,5,No Return,Not Returned,0.0,45,Male,City85,Gift Card,Express,42.02,0,0.5130479544126121,High
ORD00008086,PROD00008086,USER00008086,2023-08-23,2023-12-23,Books,43.39,2,Wrong item,Returned,122.0,41,Male,City62,PayPal,Express,4.08,1,0.513928821644169,High
ORD00008092,PROD00008092,USER00008092,2024-10-24,,Home,118.87,3,No Return,Not Returned,0.0,20,Male,City27,Debit Card,Next-Day,32.54,0,0.5269165454882516,High
ORD00008094,PROD00008094,USER00008094,2023-10-20,,Books,26.48,5,No Return,Not Returned,0.0,55,Male,City52,Credit Card,Standard,18.23,0,0.5129534625385916,High
ORD00008096,PROD00008096,USER00008096,2023-12-22,2024-04-30,Toys,19.19,4,Defective,Returned,130.0,49,Male,City70,Gift Card,Standard,41.91,1,0.5141516400899568,High
ORD00008102,PROD00008102,USER00008102,2024-09-16,,Clothing,296.84,1,No Return,Not Returned,0.0,24,Male,City84,Credit Card,Express,5.78,0,0.5141720812756437,High
ORD00008110,PROD00008110,USER00008110,2023-10-22,2023-02-18,Books,470.37,4,Not as described,Returned,-246.0,18,Female,City40,Debit Card,Express,27.48,1,0.5195653368639731,High
ORD00008115,PROD00008115,USER00008115,2024-05-19,2023-01-01,Electronics,414.07,2,Not as described,Returned,-504.0,19,Female,City71,PayPal,Standard,19.81,1,0.5175909877632321,High
ORD00008117,PROD00008117,USER00008117,2024-11-02,2024-07-24,Clothing,376.03,5,Not as described,Returned,-101.0,39,Female,City59,Gift Card,Next-Day,45.55,1,0.5114420769394683,High
ORD00008118,PROD00008118,USER00008118,2023-01-27,2024-07-06,Clothing,86.2,4,Defective,Returned,526.0,25,Female,City10,Debit Card,Express,22.95,1,0.5249107073839945,High
ORD00008125,PROD00008125,USER00008125,2024-04-18,2024-08-01,Electronics,43.0,3,Wrong item,Returned,105.0,30,Female,City75,Gift Card,Standard,46.64,1,0.5229078607867979,High
ORD00008136,PROD00008136,USER00008136,2023-09-04,2023-08-20,Electronics,354.51,3,Wrong item,Returned,-15.0,20,Female,City37,Debit Card,Express,45.43,1,0.5190857033158498,High
ORD00008137,PROD00008137,USER00008137,2024-01-02,2023-12-08,Clothing,79.85,3,Changed mind,Returned,-25.0,31,Male,City51,PayPal,Next-Day,49.91,1,0.5216091589604165,High
ORD00008138,PROD00008138,USER00008138,2023-04-11,,Clothing,18.98,5,No Return,Not Returned,0.0,55,Female,City58,PayPal,Next-Day,14.33,0,0.5132050787266896,High
ORD00008142,PROD00008142,USER00008142,2024-02-14,,Books,6.1,4,No Return,Not Returned,0.0,38,Female,City18,PayPal,Next-Day,2.15,0,0.5218644147457996,High
ORD00008143,PROD00008143,USER00008143,2024-09-29,,Home,145.9,3,No Return,Not Returned,0.0,40,Male,City3,Gift Card,Next-Day,3.41,0,0.5137855646734893,High
ORD00008144,PROD00008144,USER00008144,2023-05-06,,Home,365.96,1,No Return,Not Returned,0.0,26,Female,City82,Credit Card,Standard,2.83,0,0.5106291853556869,High
ORD00008148,PROD00008148,USER00008148,2024-08-10,2024-06-07,Clothing,266.52,3,Wrong item,Returned,-64.0,32,Female,City21,PayPal,Standard,47.98,1,0.5149035032581131,High
ORD00008149,PROD00008149,USER00008149,2024-04-03,,Books,267.93,3,No Return,Not Returned,0.0,34,Male,City42,Credit Card,Standard,40.4,0,0.5133629360548008,High
ORD00008150,PROD00008150,USER00008150,2024-09-20,2023-10-30,Clothing,299.61,1,Changed mind,Returned,-326.0,20,Male,City78,PayPal,Next-Day,43.21,1,0.517899025907713,High
ORD00008154,PROD00008154,USER00008154,2024-12-19,,Books,94.07,4,No Return,Not Returned,0.0,24,Female,City32,PayPal,Express,27.29,0,0.5274696295703428,High
ORD00008155,PROD00008155,USER00008155,2024-04-27,2023-05-18,Books,175.92,1,Defective,Returned,-345.0,28,Male,City59,Gift Card,Next-Day,49.54,1,0.5172340220091597,High
ORD00008157,PROD00008157,USER00008157,2024-04-16,2024-03-10,Books,215.32,4,Wrong item,Returned,-37.0,45,Female,City30,PayPal,Standard,19.46,1,0.5107227110231752,High
ORD00008158,PROD00008158,USER00008158,2024-10-19,2024-10-09,Toys,187.4,5,Changed mind,Returned,-10.0,35,Male,City97,Gift Card,Standard,30.34,1,0.5198318303042773,High
ORD00008160,PROD00008160,USER00008160,2023-08-11,2024-01-16,Home,83.63,5,Not as described,Returned,158.0,18,Male,City88,PayPal,Express,27.17,1,0.5329788400591996,High
ORD00008167,PROD00008167,USER00008167,2023-01-29,,Clothing,328.07,3,No Return,Not Returned,0.0,34,Female,City99,Debit Card,Standard,29.35,0,0.511345163457959,High
ORD00008172,PROD00008172,USER00008172,2023-07-29,,Clothing,64.27,3,No Return,Not Returned,0.0,20,Female,City79,Gift Card,Standard,43.35,0,0.5287438847406443,High
ORD00008178,PROD00008178,USER00008178,2023-08-18,,Books,137.93,4,No Return,Not Returned,0.0,29,Female,City63,Debit Card,Standard,4.27,0,0.5229472046912641,High
ORD00008184,PROD00008184,USER00008184,2023-01-11,,Clothing,18.39,4,No Return,Not Returned,0.0,25,Male,City62,Gift Card,Next-Day,37.74,0,0.5293918015008587,High
ORD00008186,PROD00008186,USER00008186,2023-05-09,,Books,188.65,1,No Return,Not Returned,0.0,22,Male,City52,Credit Card,Express,16.93,0,0.5190234326875259,High
ORD00008195,PROD00008195,USER00008195,2023-02-12,2023-08-23,Electronics,16.51,3,Wrong item,Returned,192.0,30,Female,City48,PayPal,Express,20.25,1,0.5234292211935613,High
ORD00008199,PROD00008199,USER00008199,2024-09-20,,Toys,184.58,1,No Return,Not Returned,0.0,22,Female,City25,Credit Card,Next-Day,16.36,0,0.5191598706920556,High
ORD00008200,PROD00008200,USER00008200,2023-04-01,,Books,189.92,4,No Return,Not Returned,0.0,37,Female,City60,Debit Card,Express,6.09,0,0.5163137110568513,High
ORD00008201,PROD00008201,USER00008201,2024-01-06,2024-01-01,Toys,242.42,1,Not as described,Returned,-5.0,22,Female,City82,PayPal,Next-Day,13.28,1,0.5172417078029135,High
ORD00008204,PROD00008204,USER00008204,2023-11-07,2024-01-16,Toys,37.42,5,Defective,Returned,70.0,49,Female,City98,Credit Card,Standard,30.18,1,0.5159623318805273,High
ORD00008206,PROD00008206,USER00008206,2023-12-18,2024-01-15,Clothing,190.38,5,Not as described,Returned,28.0,27,Female,City48,PayPal,Standard,14.97,1,0.5244608618310199,High
ORD00008207,PROD00008207,USER00008207,2024-08-12,2024-01-23,Clothing,21.23,4,Not as described,Returned,-202.0,31,Female,City51,Credit Card,Standard,3.59,1,0.5264834791695424,High
ORD00008213,PROD00008213,USER00008213,2024-08-07,2023-05-03,Books,284.3,3,Changed mind,Returned,-462.0,35,Male,City27,Debit Card,Next-Day,38.59,1,0.514148484612267,High
ORD00008214,PROD00008214,USER00008214,2024-05-14,,Toys,71.18,3,No Return,Not Returned,0.0,31,Female,City46,Credit Card,Next-Day,46.99,0,0.5217944644429339,High
ORD00008215,PROD00008215,USER00008215,2023-08-16,2024-09-15,Books,93.38,3,Wrong item,Returned,396.0,35,Male,City3,Gift Card,Next-Day,17.92,1,0.5169375586948413,High
ORD00008219,PROD00008219,USER00008219,2023-10-01,2023-07-20,Toys,119.22,4,Wrong item,Returned,-73.0,23,Female,City87,Credit Card,Next-Day,39.19,1,0.5275451776343485,High
ORD00008221,PROD00008221,USER00008221,2023-01-12,,Home,109.58,5,No Return,Not Returned,0.0,23,Male,City66,PayPal,Standard,34.91,0,0.5297251904949383,High
ORD00008222,PROD00008222,USER00008222,2024-01-27,,Home,256.64,3,No Return,Not Returned,0.0,33,Female,City61,Debit Card,Standard,47.29,0,0.5143535041433016,High
ORD00008224,PROD00008224,USER00008224,2023-08-04,,Electronics,82.59,5,No Return,Not Returned,0.0,20,Male,City33,Debit Card,Next-Day,9.53,0,0.5324575930403684,High
ORD00008226,PROD00008226,USER00008226,2023-06-03,,Clothing,210.38,4,No Return,Not Returned,0.0,20,Male,City84,Gift Card,Standard,24.3,0,0.5260182763826815,High
ORD00008227,PROD00008227,USER00008227,2023-04-16,,Clothing,19.74,3,No Return,Not Returned,0.0,20,Female,City98,Gift Card,Express,6.91,0,0.5302336358177739,High
ORD00008234,PROD00008234,USER00008234,2024-12-12,,Home,130.23,1,No Return,Not Returned,0.0,29,Female,City49,Gift Card,Express,20.94,0,0.5167015379975175,High
ORD00008238,PROD00008238,USER00008238,2023-10-11,,Toys,382.34,4,No Return,Not Returned,0.0,33,Female,City36,PayPal,Express,20.44,0,0.5123063498292979,High
ORD00008241,PROD00008241,USER00008241,2024-07-22,2023-12-27,Books,37.12,1,Not as described,Returned,-208.0,18,Male,City84,Debit Card,Express,24.74,1,0.5274184688252432,High
ORD00008242,PROD00008242,USER00008242,2024-12-24,2023-08-27,Books,62.31,2,Wrong item,Returned,-485.0,41,Female,City16,PayPal,Standard,13.37,1,0.5158513438139852,High
ORD00008244,PROD00008244,USER00008244,2023-09-13,,Books,495.01,3,No Return,Not Returned,0.0,24,Female,City12,PayPal,Next-Day,30.54,0,0.5118634516992396,High
ORD00008246,PROD00008246,USER00008246,2024-02-20,,Toys,54.72,1,No Return,Not Returned,0.0,34,Male,City15,Credit Card,Standard,26.06,0,0.5161755918435724,High
ORD00008248,PROD00008248,USER00008248,2024-02-01,2024-08-07,Books,95.16,3,Wrong item,Returned,188.0,23,Male,City31,Gift Card,Express,37.87,1,0.525087880647396,High
ORD00008249,PROD00008249,USER00008249,2023-08-09,,Electronics,36.14,1,No Return,Not Returned,0.0,24,Male,City67,Debit Card,Next-Day,48.12,0,0.522911988690548,High
ORD00008251,PROD00008251,USER00008251,2024-01-15,,Books,81.22,2,No Return,Not Returned,0.0,36,Male,City12,Credit Card,Next-Day,20.94,0,0.516232632284264,High
ORD00008255,PROD00008255,USER00008255,2023-12-22,2023-10-25,Toys,335.17,4,Not as described,Returned,-58.0,26,Male,City61,PayPal,Next-Day,8.19,1,0.5184147715494276,High
ORD00008258,PROD00008258,USER00008258,2023-04-04,,Books,56.2,3,No Return,Not Returned,0.0,29,Male,City86,Debit Card,Express,48.11,0,0.5235184299288634,High
ORD00008268,PROD00008268,USER00008268,2024-07-23,,Clothing,144.57,2,No Return,Not Returned,0.0,22,Female,City18,Credit Card,Next-Day,0.99,0,0.5226682765068945,High
ORD00008269,PROD00008269,USER00008269,2023-09-19,,Clothing,265.77,1,No Return,Not Returned,0.0,28,Female,City31,Debit Card,Express,1.05,0,0.5127669609967754,High
ORD00008273,PROD00008273,USER00008273,2024-08-02,,Toys,294.37,5,No Return,Not Returned,0.0,18,Female,City45,Gift Card,Express,13.96,0,0.5265929563945722,High
ORD00008275,PROD00008275,USER00008275,2024-07-27,,Clothing,427.83,4,No Return,Not Returned,0.0,30,Female,City98,PayPal,Express,7.71,0,0.5126158894181051,High
ORD00008278,PROD00008278,USER00008278,2023-07-09,2024-09-05,Electronics,55.13,5,Changed mind,Returned,424.0,42,Female,City44,PayPal,Next-Day,43.51,1,0.5181587046827268,High
ORD00008279,PROD00008279,USER00008279,2024-04-20,2023-02-08,Books,97.85,3,Defective,Returned,-437.0,46,Male,City32,Credit Card,Next-Day,39.72,1,0.5135676327823285,High
ORD00008281,PROD00008281,USER00008281,2023-01-03,2024-04-11,Electronics,68.98,1,Changed mind,Returned,464.0,26,Female,City36,Credit Card,Express,12.72,1,0.5186358513976671,High
ORD00008282,PROD00008282,USER00008282,2024-09-25,2024-05-24,Toys,172.57,5,Defective,Returned,-124.0,34,Male,City33,Gift Card,Standard,26.3,1,0.5214199757728496,High
ORD00008285,PROD00008285,USER00008285,2024-07-19,2024-02-04,Clothing,144.61,1,Defective,Returned,-166.0,27,Female,City83,Credit Card,Next-Day,39.96,1,0.5181415702223385,High
ORD00008287,PROD00008287,USER00008287,2024-09-12,2023-10-15,Electronics,392.52,1,Wrong item,Returned,-333.0,24,Male,City30,Credit Card,Express,12.41,1,0.5123652981160578,High
ORD00008288,PROD00008288,USER00008288,2023-05-12,,Electronics,365.19,1,No Return,Not Returned,0.0,23,Female,City40,Gift Card,Standard,32.05,0,0.5124909508275896,High
ORD00008290,PROD00008290,USER00008290,2023-09-07,2024-02-24,Clothing,182.67,2,Wrong item,Returned,170.0,26,Female,City40,PayPal,Standard,7.98,1,0.5182306350635769,High
ORD00008291,PROD00008291,USER00008291,2024-10-12,2023-07-12,Home,49.56,5,Changed mind,Returned,-458.0,30,Male,City28,PayPal,Express,8.43,1,0.5293863798088579,High
ORD00008293,PROD00008293,USER00008293,2023-07-23,2024-05-03,Home,49.92,3,Changed mind,Returned,285.0,22,Male,City31,Debit Card,Express,9.68,1,0.5268053344574024,High
ORD00008296,PROD00008296,USER00008296,2024-09-03,,Books,163.04,5,No Return,Not Returned,0.0,43,Male,City40,Credit Card,Express,12.13,0,0.5157142722240059,High
ORD00008299,PROD00008299,USER00008299,2024-08-04,2023-02-07,Clothing,152.5,3,Wrong item,Returned,-544.0,28,Female,City35,Debit Card,Next-Day,25.26,1,0.523192254000547,High
ORD00008300,PROD00008300,USER00008300,2024-12-08,2023-07-08,Electronics,179.2,3,Defective,Returned,-519.0,42,Female,City35,Gift Card,Express,4.39,1,0.5136314893546701,High
ORD00008304,PROD00008304,USER00008304,2023-06-20,2023-10-12,Clothing,282.02,2,Not as described,Returned,114.0,18,Male,City97,PayPal,Express,35.46,1,0.5200271998612218,High
ORD00008306,PROD00008306,USER00008306,2023-07-25,2024-04-25,Toys,239.71,2,Not as described,Returned,275.0,18,Female,City2,Debit Card,Standard,22.82,1,0.520767533465927,High
ORD00008309,PROD00008309,USER00008309,2024-02-22,2023-01-28,Electronics,205.29,1,Defective,Returned,-390.0,31,Male,City17,Gift Card,Next-Day,23.49,1,0.5146035224516717,High
ORD00008314,PROD00008314,USER00008314,2023-03-13,,Books,244.3,4,No Return,Not Returned,0.0,21,Female,City90,PayPal,Next-Day,11.62,0,0.5242716470034182,High
ORD00008318,PROD00008318,USER00008318,2024-04-04,2024-11-01,Clothing,406.24,3,Wrong item,Returned,211.0,23,Female,City42,Credit Card,Next-Day,34.17,1,0.5145643508493793,High
ORD00008321,PROD00008321,USER00008321,2024-05-17,,Electronics,296.27,5,No Return,Not Returned,0.0,40,Female,City44,Debit Card,Standard,7.55,0,0.5130806062742822,High
ORD00008326,PROD00008326,USER00008326,2023-08-16,,Electronics,131.28,4,No Return,Not Returned,0.0,35,Female,City49,Credit Card,Next-Day,48.39,0,0.5195028627193023,High
ORD00008331,PROD00008331,USER00008331,2023-01-07,,Clothing,103.22,3,No Return,Not Returned,0.0,32,Female,City24,Gift Card,Next-Day,15.01,0,0.5201094852213136,High
ORD00008335,PROD00008335,USER00008335,2023-06-08,,Toys,36.62,3,No Return,Not Returned,0.0,20,Male,City46,PayPal,Express,0.48,0,0.5296689774034342,High
ORD00008336,PROD00008336,USER00008336,2023-07-21,,Toys,118.7,5,No Return,Not Returned,0.0,23,Female,City26,Credit Card,Next-Day,47.47,0,0.529420086756956,High
ORD00008338,PROD00008338,USER00008338,2024-10-15,,Toys,112.16,4,No Return,Not Returned,0.0,45,Male,City85,Debit Card,Standard,9.4,0,0.5140279294861628,High
ORD00008339,PROD00008339,USER00008339,2023-06-28,2023-04-23,Electronics,133.01,4,Changed mind,Returned,-66.0,29,Female,City22,Debit Card,Express,16.74,1,0.5233897140932067,High
ORD00008344,PROD00008344,USER00008344,2023-06-09,,Toys,119.76,4,No Return,Not Returned,0.0,48,Male,City47,Gift Card,Standard,29.07,0,0.5119372842608405,High
ORD00008345,PROD00008345,USER00008345,2024-10-16,,Clothing,308.27,4,No Return,Not Returned,0.0,35,Male,City50,Debit Card,Next-Day,11.2,0,0.5135675586265251,High
ORD00008348,PROD00008348,USER00008348,2023-12-28,2023-04-27,Electronics,123.19,4,Defective,Returned,-245.0,37,Male,City83,PayPal,Standard,30.79,1,0.5195827676692382,High
ORD00008349,PROD00008349,USER00008349,2024-06-04,,Books,118.46,5,No Return,Not Returned,0.0,29,Male,City32,Credit Card,Standard,39.35,0,0.525765498285186,High
ORD00008352,PROD00008352,USER00008352,2024-02-17,,Clothing,341.31,2,No Return,Not Returned,0.0,23,Male,City73,Credit Card,Standard,14.15,0,0.515461675363342,High
ORD00008360,PROD00008360,USER00008360,2024-07-22,2024-07-10,Clothing,37.37,3,Not as described,Returned,-12.0,38,Female,City87,Gift Card,Express,48.05,1,0.5186990882168092,High
ORD00008362,PROD00008362,USER00008362,2024-09-24,2023-04-18,Electronics,292.03,3,Wrong item,Returned,-525.0,27,Male,City94,Credit Card,Standard,41.17,1,0.5190476041908879,High
ORD00008364,PROD00008364,USER00008364,2023-09-23,,Toys,351.17,3,No Return,Not Returned,0.0,27,Female,City18,Debit Card,Express,30.23,0,0.514853361413648,High
ORD00008365,PROD00008365,USER00008365,2024-05-08,,Books,140.5,2,No Return,Not Returned,0.0,22,Female,City60,PayPal,Express,16.81,0,0.5228046311872225,High
ORD00008368,PROD00008368,USER00008368,2023-08-05,,Electronics,192.32,2,No Return,Not Returned,0.0,18,Male,City45,Gift Card,Express,6.78,0,0.5235126357809222,High
ORD00008369,PROD00008369,USER00008369,2024-08-31,2023-02-12,Books,56.18,1,Changed mind,Returned,-566.0,29,Female,City97,Credit Card,Standard,3.48,1,0.5215668886758851,High
ORD00008372,PROD00008372,USER00008372,2024-02-21,2023-12-21,Toys,172.23,4,Wrong item,Returned,-62.0,21,Female,City33,Credit Card,Express,33.89,1,0.5269455497600841,High
ORD00008374,PROD00008374,USER00008374,2024-11-09,2023-01-12,Electronics,182.51,1,Not as described,Returned,-667.0,38,Female,City90,Gift Card,Next-Day,34.38,1,0.5122518269184896,High
ORD00008375,PROD00008375,USER00008375,2024-05-07,2023-10-01,Toys,237.32,4,Wrong item,Returned,-219.0,32,Male,City88,Debit Card,Express,32.18,1,0.5187044011285602,High
ORD00008376,PROD00008376,USER00008376,2024-06-10,2023-10-25,Books,96.95,2,Not as described,Returned,-229.0,32,Female,City46,Gift Card,Next-Day,8.58,1,0.5191157265564084,High
ORD00008380,PROD00008380,USER00008380,2024-01-18,2024-09-15,Toys,477.24,5,Wrong item,Returned,241.0,21,Male,City79,Debit Card,Next-Day,37.69,1,0.5176184147227677,High
ORD00008381,PROD00008381,USER00008381,2023-01-28,,Books,5.36,4,No Return,Not Returned,0.0,30,Male,City9,Debit Card,Next-Day,40.99,0,0.5267760048207246,High
ORD00008382,PROD00008382,USER00008382,2024-01-28,,Electronics,148.82,3,No Return,Not Returned,0.0,36,Female,City70,Debit Card,Next-Day,0.29,0,0.5161346432784915,High
ORD00008385,PROD00008385,USER00008385,2023-04-04,,Electronics,414.26,4,No Return,Not Returned,0.0,32,Male,City92,PayPal,Express,26.54,0,0.5118473103867313,High
ORD00008387,PROD00008387,USER00008387,2024-12-14,2023-06-11,Books,29.06,3,Wrong item,Returned,-552.0,24,Male,City65,PayPal,Standard,2.21,1,0.5298005981572488,High
ORD00008388,PROD00008388,USER00008388,2024-09-22,2023-02-22,Electronics,486.24,4,Wrong item,Returned,-578.0,20,Male,City24,Gift Card,Standard,41.71,1,0.5192083559381941,High
ORD00008390,PROD00008390,USER00008390,2024-05-30,2023-04-17,Books,484.06,3,Not as described,Returned,-409.0,28,Female,City77,Credit Card,Next-Day,34.11,1,0.5115065849392576,High
ORD00008391,PROD00008391,USER00008391,2024-06-09,2024-12-28,Home,407.59,5,Wrong item,Returned,202.0,29,Male,City28,PayPal,Next-Day,28.08,1,0.5152252875903452,High
ORD00008394,PROD00008394,USER00008394,2023-05-14,,Electronics,197.37,1,No Return,Not Returned,0.0,21,Male,City32,Credit Card,Express,35.69,0,0.5193425205816423,High
ORD00008395,PROD00008395,USER00008395,2023-08-28,2023-07-06,Home,195.86,2,Wrong item,Returned,-53.0,24,Male,City63,Credit Card,Next-Day,21.57,1,0.5199501969455532,High
ORD00008396,PROD00008396,USER00008396,2024-04-09,,Electronics,443.15,3,No Return,Not Returned,0.0,20,Female,City44,Credit Card,Next-Day,5.31,0,0.5160504130250636,High
ORD00008400,PROD00008400,USER00008400,2024-07-08,,Home,280.76,5,No Return,Not Returned,0.0,42,Male,City60,Debit Card,Next-Day,9.48,0,0.5123771524677012,High
ORD00008401,PROD00008401,USER00008401,2024-02-06,2024-07-29,Books,38.62,3,Wrong item,Returned,174.0,39,Female,City60,PayPal,Express,20.48,1,0.5172624133089742,High
ORD00008406,PROD00008406,USER00008406,2024-09-09,2024-10-01,Electronics,247.43,4,Defective,Returned,22.0,28,Male,City12,PayPal,Express,30.86,1,0.5197964120194773,High
ORD00008409,PROD00008409,USER00008409,2024-07-26,,Electronics,187.65,1,No Return,Not Returned,0.0,30,Female,City65,PayPal,Standard,43.54,0,0.5141639662794892,High
ORD00008412,PROD00008412,USER00008412,2024-04-19,2023-06-13,Electronics,474.28,5,Wrong item,Returned,-311.0,21,Female,City33,PayPal,Express,3.68,1,0.5200418429729715,High
ORD00008414,PROD00008414,USER00008414,2023-04-23,,Electronics,493.17,5,No Return,Not Returned,0.0,20,Male,City33,PayPal,Standard,44.22,0,0.5187106505728059,High
ORD00008418,PROD00008418,USER00008418,2023-03-24,2023-10-04,Clothing,269.4,3,Wrong item,Returned,194.0,30,Female,City15,Credit Card,Standard,16.94,1,0.5149435350536156,High
ORD00008421,PROD00008421,USER00008421,2023-06-29,2023-09-03,Toys,146.0,3,Not as described,Returned,66.0,41,Male,City64,Credit Card,Express,9.67,1,0.5128922512597178,High
ORD00008422,PROD00008422,USER00008422,2023-11-17,2024-07-08,Clothing,27.79,4,Wrong item,Returned,234.0,35,Female,City59,Credit Card,Next-Day,34.27,1,0.5219862620839103,High
ORD00008423,PROD00008423,USER00008423,2024-05-13,,Toys,305.63,2,No Return,Not Returned,0.0,21,Male,City30,PayPal,Standard,12.69,0,0.5178814278865707,High
ORD00008425,PROD00008425,USER00008425,2024-03-29,,Books,102.76,5,No Return,Not Returned,0.0,42,Male,City49,Gift Card,Standard,26.76,0,0.5183472201772609,High
ORD00008430,PROD00008430,USER00008430,2023-03-03,2023-09-03,Toys,289.13,5,Wrong item,Returned,184.0,22,Male,City15,Debit Card,Next-Day,0.85,1,0.5235514974607186,High
ORD00008431,PROD00008431,USER00008431,2023-11-19,,Home,314.84,2,No Return,Not Returned,0.0,21,Female,City46,PayPal,Next-Day,26.04,0,0.5175726202938805,High
ORD00008432,PROD00008432,USER00008432,2023-06-25,2023-01-26,Books,175.83,1,Defective,Returned,-150.0,24,Male,City26,Debit Card,Next-Day,47.04,1,0.5188619200932245,High
ORD00008435,PROD00008435,USER00008435,2024-12-29,,Electronics,333.64,1,No Return,Not Returned,0.0,28,Male,City7,Credit Card,Next-Day,43.86,0,0.5104896794029167,High
ORD00008438,PROD00008438,USER00008438,2023-10-18,,Home,450.58,4,No Return,Not Returned,0.0,21,Female,City78,Gift Card,Standard,33.51,0,0.5173585694855934,High
ORD00008440,PROD00008440,USER00008440,2023-04-27,,Electronics,283.46,4,No Return,Not Returned,0.0,33,Female,City42,Debit Card,Next-Day,28.05,0,0.5156233275032741,High
ORD00008446,PROD00008446,USER00008446,2023-08-03,2024-11-16,Home,385.26,5,Changed mind,Returned,471.0,24,Female,City14,Debit Card,Next-Day,37.53,1,0.5178992881300659,High
ORD00008448,PROD00008448,USER00008448,2024-12-25,2023-02-22,Toys,15.08,2,Defective,Returned,-672.0,45,Female,City91,Debit Card,Standard,46.29,1,0.5157762812161069,High
ORD00008449,PROD00008449,USER00008449,2023-01-20,2023-11-29,Clothing,476.07,5,Changed mind,Returned,313.0,21,Female,City6,Gift Card,Standard,42.37,1,0.5173544297212841,High
ORD00008452,PROD00008452,USER00008452,2023-07-27,,Toys,331.4,2,No Return,Not Returned,0.0,20,Female,City77,PayPal,Standard,1.32,0,0.5176289058430149,High
ORD00008455,PROD00008455,USER00008455,2023-09-05,,Electronics,191.62,1,No Return,Not Returned,0.0,33,Female,City4,Debit Card,Express,13.39,0,0.5121951446228177,High
ORD00008458,PROD00008458,USER00008458,2024-10-17,,Clothing,96.36,5,No Return,Not Returned,0.0,46,Female,City5,Credit Card,Express,37.05,0,0.5161155196914691,High
ORD00008465,PROD00008465,USER00008465,2024-10-30,,Electronics,154.63,4,No Return,Not Returned,0.0,28,Male,City20,Gift Card,Standard,12.99,0,0.5229987509753329,High
ORD00008467,PROD00008467,USER00008467,2024-02-05,,Electronics,291.25,3,No Return,Not Returned,0.0,18,Male,City31,Credit Card,Express,17.32,0,0.5223651603589319,High
ORD00008468,PROD00008468,USER00008468,2023-09-21,,Toys,292.58,3,No Return,Not Returned,0.0,27,Male,City81,Gift Card,Next-Day,41.65,0,0.5168183574482857,High
ORD00008471,PROD00008471,USER00008471,2023-08-04,2024-09-05,Electronics,27.28,4,Defective,Returned,398.0,44,Female,City73,Debit Card,Next-Day,10.34,1,0.5158100550477163,High
ORD00008478,PROD00008478,USER00008478,2024-01-31,2024-08-19,Electronics,380.65,2,Not as described,Returned,201.0,26,Female,City81,Gift Card,Next-Day,35.0,1,0.5114594574195092,High
ORD00008480,PROD00008480,USER00008480,2023-09-30,,Electronics,295.54,4,No Return,Not Returned,0.0,27,Female,City6,PayPal,Express,12.99,0,0.5188877020973821,High
ORD00008490,PROD00008490,USER00008490,2023-08-10,2023-05-19,Electronics,421.64,4,Defective,Returned,-83.0,19,Male,City95,Debit Card,Next-Day,6.76,1,0.5199011744055919,High
ORD00008492,PROD00008492,USER00008492,2024-10-10,2023-08-03,Clothing,275.64,2,Changed mind,Returned,-434.0,18,Male,City25,Gift Card,Standard,21.38,1,0.522547442620781,High
ORD00008494,PROD00008494,USER00008494,2024-01-20,2024-12-10,Clothing,146.88,2,Not as described,Returned,325.0,18,Female,City22,Debit Card,Next-Day,22.92,1,0.5236674336555572,High
ORD00008497,PROD00008497,USER00008497,2023-09-09,,Home,328.66,1,No Return,Not Returned,0.0,24,Male,City83,Gift Card,Next-Day,24.59,0,0.5131046218733728,High
